title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type,communitiy,community_match
The Gazelle's Dance / El Baile de la Gacela,Loyola Park,2019-07-10T05:00:00Z,(773) 262-8605,NR,Y,42.01052218,-87.66130892,,2019,Wed,1230 W. Greenleaf Ave.,1230 W. Greenleaf Ave.,Chicago,IL,,ROGERS PARK,"1230 W. Greenleaf Ave., Chicago, IL",42.0108584,-87.66167898206695,way,"Loyola Park Fieldhouse, 1230, West Greenleaf Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",building,public,ROGERS PARK,Yes
Black Panther,Dunbar Park,2019-07-11T05:00:00Z,(312) 747-6287,PG-13,Y,41.83849698,-87.62015738,,2019,Thu,300 E. 31st St.,300 E. 31st St.,Chicago,IL,,DOUGLAS,"300 E. 31st St., Chicago, IL",41.838465,-87.620472,way,"300, East 31st Street, Douglas, Chicago, Cook County, Illinois, 60616, United States",place,house,DOUGLAS,Yes
Mary Poppins Returns,Normandy Playground Park,2019-07-11T05:00:00Z,(773) 229-1421,PG,Y,41.79785925,-87.78923279,,2019,Thu,6660 W. 52nd St.,6660 W. 52nd St.,Chicago,IL,,GARFIELD RIDGE,"6660 W. 52nd St., Chicago, IL",41.7978440826501,-87.78840735896519,way,"6660, West 52nd Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",place,house,GARFIELD RIDGE,Yes
Les Miserables (1998),Wicker Park,2019-07-11T05:00:00Z,(312) 742-7553,PG-13,Y,41.90795225,-87.67724924,,2019,Thu,1425 N. Damen Avenue,1425 N. Damen Avenue,Chicago,IL,,WEST TOWN,"1425 N. Damen Avenue, Chicago, IL",41.9080368,-87.67673985505128,way,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre,WEST TOWN,Yes
Mary Poppins Returns,Adams Playground Park,2019-07-12T05:00:00Z,(312) 742-7787,PG,Y,41.91669986,-87.65522827,,2019,Fri,1919 N. Seminary Ave.,1919 N. Seminary Ave.,Chicago,IL,,LINCOLN PARK,"1919 N. Seminary Ave., Chicago, IL",41.9166048,-87.6552327,node,"1919, North Seminary Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",place,house,LINCOLN PARK,Yes
The Sandlot,Gill Park,2019-07-12T05:00:00Z,(312) 742-7802,PG,Y,41.9526213,-87.65067083,,2019,Fri,825 W. Sheridan Rd.,825 W. Sheridan Rd.,Chicago,IL,,LAKE VIEW,"825 W. Sheridan Rd., Chicago, IL",41.952355100000005,-87.6505975,way,"Gill Park Fieldhouse, 825, West Sheridan Road, Pine Grove, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",leisure,sports_centre,LAKE VIEW,Yes
Night School,Meyering Playground Park,2019-07-12T05:00:00Z,(312) 747-6545,PG-13,Y,41.76448442,-87.61540433,,2019,Fri,7140 S. Martin Luther King Dr.,7140 S. Martin Luther King Dr.,Chicago,IL,,GREATER GRAND CROSSING,"7140 S. Martin Luther King Dr., Chicago, IL",41.7646084,-87.6160393005158,way,"Meyering Park Field House, 7140, South Doctor Martin Luther King Junior Drive, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",building,public,GREATER GRAND CROSSING,Yes
Creed II,Moore Park,2019-07-12T05:00:00Z,(773) 287-0561,PG-13,Y,41.87839125,-87.75274341,,2019,Fri,5085 W. Adams,5085 W. Adams,Chicago,IL,,LOOP,"5085 W. Adams, Chicago, IL",41.8797881,-87.63311335576324,way,"W Chicago City Center, 172, West Adams Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60603, United States",tourism,hotel,LOOP,Yes
Napoleon Dynamite,Buttercup Playlot Park,2019-07-13T05:00:00Z,(312) 742-7502,PG,Y,41.97166865,-87.65473895,,2019,Sat,4901 N. Sheridan Rd.,4901 N. Sheridan Rd.,Chicago,IL,,UPTOWN,"4901 N. Sheridan Rd., Chicago, IL",41.971705,-87.654777,way,"4901, North Sheridan Road, Uptown Retail, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house,UPTOWN,Yes
Dunkirk,Chicago Women's Park and Gardens,2019-07-13T05:00:00Z,(312) 328-0821,PG-13,Y,41.85783824,-87.62218405,,2019,Sat,1801 S. Indiana Ave.,1801 S. Indiana Ave.,Chicago,IL,,NEAR SOUTH SIDE,"1801 S. Indiana Ave., Chicago, IL",41.85770755,-87.62204977108205,way,"Chicago Women's Park Fieldhouse, 1801, South Indiana Avenue, South Loop, Near South Side, Chicago, Cook County, Illinois, 60616, United States",building,public,NEAR SOUTH SIDE,Yes
Ghostbusters (1984),Oz Park,2019-07-13T05:00:00Z,(312) 742-7898,PG,Y,41.9189011,-87.64717807,,2019,Sat,2021 N. Burling St.,2021 N. Burling St.,Chicago,IL,,LINCOLN PARK,"2021 N. Burling St., Chicago, IL",41.918992,-87.64703934580413,relation,"2021, North Burling Street, Mid-North District, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",building,school,LINCOLN PARK,Yes
Big Hero 6,Skinner Park,2019-07-13T05:00:00Z,(312) 746-5560,PG,Y,41.88015941,-87.66077867,,2019,Sat,1331 W. Monroe St.,1331 W. Monroe St.,Chicago,IL,,NEAR WEST SIDE,"1331 W. Monroe St., Chicago, IL",41.88019447361273,-87.6603356357391,way,"1331, West Monroe Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
Spider-Man: Homecoming,Jonquil Playlot Park,2019-07-14T05:00:00Z,(312) 742-7816,PG-13,Y,41.92889597,-87.65385229,,2019,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,,LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,LINCOLN PARK,Yes
Ralph Breaks the Internet,Chippewa Park,2019-07-15T05:00:00Z,(773) 731-0380,PG,Y,42.00438076,-87.70475177,,2019,Mon,6748 N. Sacramento Ave.,6748 N. Sacramento Ave.,Chicago,IL,,WEST RIDGE,"6748 N. Sacramento Ave., Chicago, IL",42.0035942857978,-87.70471434648694,way,"6748, North Sacramento Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",place,house,WEST RIDGE,Yes
Isle of Dogs,Harold Washington Playlot Park,2019-07-15T05:00:00Z,(312) 747-6620,PG-13,Y,41.80047033,-87.58450476,,2019,Mon,5200 S. Hyde Park Blvd.,5200 S. Hyde Park Blvd.,Chicago,IL,,HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship,HYDE PARK,Yes
Singin' in the Rain,Osterman Beach,2019-07-15T05:00:00Z,(312) 742-1134,G,Y,-87.6528859,41.9863754,,2019,Mon,5800 N. Lake Shore Dr.,5800 N. Lake Shore Dr.,Chicago,IL,,NEAR NORTH SIDE,"5800 N. Lake Shore Dr., Chicago, IL",41.8977673,-87.6175019,way,"North Lake Shore Drive, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,motorway,NEAR NORTH SIDE,Yes
Cars (2006),Beverly Park,2019-07-16T05:00:00Z,(312) 747-6024,G,Y,41.70829186,-87.68413609,,2019,Tue,2460 W. 102nd St.,2460 W. 102nd St.,Chicago,IL,,BEVERLY,"2460 W. 102nd St., Chicago, IL",41.708281,-87.68348520408163,way,"2460, West 102nd Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60655, United States",place,house,BEVERLY,Yes
The 400 Blows,Ward (A. Montgomery) Park,2019-07-16T05:00:00Z,(312) 742-7895,NR,Y,41.893015,-87.64125791,,2019,Tue,630 N. Kingsbury St.,630 N. Kingsbury St.,Chicago,IL,,NEAR NORTH SIDE,"630 N. Kingsbury St., Chicago, IL",41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house,NEAR NORTH SIDE,Yes
Mary Poppins Returns,West Lawn Park,2019-07-16T05:00:00Z,(773) 284-2803,PG,Y,41.77486501,-87.72884225,,2019,Tue,4233 W. 65th St.,4233 W. 65th St.,Chicago,IL,,WEST LAWN,"4233 W. 65th St., Chicago, IL",41.77486903606575,-87.72854091606648,way,"4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house,WEST LAWN,Yes
Creed II,Brainerd Park,2019-07-17T05:00:00Z,(312) 747-6027,PG-13,Y,41.72690254,-87.65494879,,2019,Wed,1246 W. 92nd St.,1246 W. 92nd St.,Chicago,IL,,WASHINGTON HEIGHTS,"1246 W. 92nd St., Chicago, IL",41.72715495,-87.65490771885257,way,"Brainerd Park Fieldhouse, 1246, West 92nd Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",leisure,sports_centre,WASHINGTON HEIGHTS,Yes
Not Quite Adults / Tampoco Tan Grandes,Harrison Park,2019-07-17T05:00:00Z,(312) 746-5491,NR,Y,41.85692162,-87.67122476,,2019,Wed,1824 S. Wood St.,1824 S. Wood St.,Chicago,IL,,LOWER WEST SIDE,"1824 S. Wood St., Chicago, IL",41.85680545,-87.67203620752008,way,"Harrison Park Culture and Recreation Center, 1824, South Wood Street, Lower West Side, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre,LOWER WEST SIDE,Yes
Goonies,Kilbourn Park,2019-07-17T05:00:00Z,(773) 685-3351,PG,Y,41.94450485,-87.73951111,,2019,Wed,3501 N. Kilbourn Ave.,3501 N. Kilbourn Ave.,Chicago,IL,,IRVING PARK,"3501 N. Kilbourn Ave., Chicago, IL",41.944601500000005,-87.73857849896645,way,"Kilbourn Park Fieldhouse, 3501, North Kilbourn Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre,IRVING PARK,Yes
Space Jam,Bartelme (Mary) Park,2019-07-18T05:00:00Z,(312) 746-5962,PG,Y,41.87994748,-87.65066137,,2019,Thu,115 S. Sangamon St.,115 S. Sangamon St.,Chicago,IL,,NEAR WEST SIDE,"115 S. Sangamon St., Chicago, IL",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house,NEAR WEST SIDE,Yes
The Incredibles 2,Commercial Club Playground,2019-07-18T05:00:00Z,(312) 742-7558,PG,Y,41.89676186,-87.67398364,,2019,Thu,1845 W. Rice St.,1845 W. Rice St.,Chicago,IL,,WEST TOWN,"1845 W. Rice St., Chicago, IL",41.89666055,-87.67416929382364,way,"Commercial Club Park Fieldhouse, 1845, West Rice Street, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre,WEST TOWN,Yes
Black Panther,Hoard Playground Park,2019-07-18T05:00:00Z,(773) 256-1903,PG-13,Y,41.7640317,-87.59928813,,2019,Thu,7201 S. Dobson Ave.,7201 S. Dobson Ave.,Chicago,IL,,GREATER GRAND CROSSING,"7201 S. Dobson Ave., Chicago, IL",41.763999,-87.599324,way,"7201, South Dobson Avenue, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",place,house,GREATER GRAND CROSSING,Yes
Little Shop of Horrors (1986),Douglas Park Cultural and Community Center,2019-07-19T05:00:00Z,(773) 762-2842,PG-13,Y,41.862904,-87.70186654,,2019,Fri,1401 S. Sacramento Dr.,1401 S. Sacramento Dr.,Chicago,IL,,NORTH LAWNDALE,"1401 S. Sacramento Dr., Chicago, IL",41.8623929,-87.69969015636636,way,"Douglas Park Field House, 1401, South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre,NORTH LAWNDALE,Yes
Spider-Man: Into the Spider-Verse,Independence Park,2019-07-19T05:00:00Z,(773) 478-3538,PG,Y,41.95322543,-87.72494811,,2019,Fri,3945 N. Springfield Ave.,3945 N. Springfield Ave.,Chicago,IL,,IRVING PARK,"3945 N. Springfield Ave., Chicago, IL",41.95295885,-87.7247681,way,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre,IRVING PARK,Yes
Ant-Man and the Wasp,Paschen Park,2019-07-19T05:00:00Z,(773) 262-5871,PG-13,Y,42.00900097,-87.67923602,,2019,Fri,1932 W. Lunt Ave.,1932 W. Lunt Ave.,Chicago,IL,,ROGERS PARK,"1932 W. Lunt Ave., Chicago, IL",42.0092345,-87.67936446704036,way,"1932, West Lunt Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",building,yes,ROGERS PARK,Yes
Spider-Man: Into the Spider-Verse,Piotrowski Park,2019-07-19T05:00:00Z,(312) 745-4801,PG,Y,41.83669678,-87.73107269,,2019,Fri,4247 W. 31st St.,4247 W. 31st St.,Chicago,IL,,SOUTH LAWNDALE,"4247 W. 31st St., Chicago, IL",41.836480050000006,-87.73077856787249,way,"Piotrowski Park Fieldhouse, 4247, West 31st Street, South Lawndale, Chicago, Cook County, Illinois, 60623, United States",leisure,sports_centre,SOUTH LAWNDALE,Yes
Black Panther,Bradley Park,2019-07-20T05:00:00Z,(312) 747-6022,PG-13,Y,41.71809861,-87.56450116,,2019,Sat,9729 S.Yates Ave.,9729 S.Yates Ave.,Chicago,IL,,SOUTH DEERING,"9729 S.Yates Ave., Chicago, IL",41.71805375,-87.56434748996283,way,"Bradley Park Fieldhouse, 9727-9729, South Yates Avenue, Merrionette Manor, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,yes,SOUTH DEERING,Yes
Spider-Man: Into the Spider-Verse,DuSable Museum of African American History,2019-07-20T05:00:00Z,(312) 742-1134,PG,Y,41.79248002,-87.60685252,,2019,Sat,740 E. 56th Pl.,740 E. 56th Pl.,Chicago,IL,,ENGLEWOOD,"740 E. 56th Pl., Chicago, IL",41.79252025569568,-87.64423769723398,way,"740, West 56th Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",place,house,ENGLEWOOD,Yes
E. T. the Extra-Terrestrial,Horner Park,2019-07-20T05:00:00Z,(773) 478-3499,PG,Y,41.9611441,-87.69770153,,2019,Sat,2741 W. Montrose Ave.,2741 W. Montrose Ave.,Chicago,IL,,IRVING PARK,"2741 W. Montrose Ave., Chicago, IL",41.96055695,-87.69772255000001,way,"Horner Park Fieldhouse, 2741-2757, West Montrose Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre,IRVING PARK,Yes
The Grinch,Jonquil Playlot Park,2019-07-21T05:00:00Z,(312) 742-7816,PG,Y,41.92889597,-87.65385229,,2019,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,,LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house,LINCOLN PARK,Yes
Spider-Man: Into the Spider-Verse,Haas Park,2019-07-22T05:00:00Z,(312) 742-7552,PG,Y,41.92494165,-87.69512119,,2019,Mon,2402 N. Washtenaw Ave.,2402 N. Washtenaw Ave.,Chicago,IL,,LOGAN SQUARE,"2402 N. Washtenaw Ave., Chicago, IL",41.92512875,-87.69534514471823,way,"Haas Park Fieldhouse, 2402, North Washtenaw Avenue, Maplewood, Logan Square, Chicago, Cook County, Illinois, 60647, United States",leisure,sports_centre,LOGAN SQUARE,Yes
Dreamgirls,Harold Washington Playlot Park,2019-07-22T05:00:00Z,(312) 747-6620,PG-13,Y,41.80047033,-87.58450476,,2019,Mon,5200 S. Hyde Park Blvd.,5200 S. Hyde Park Blvd.,Chicago,IL,,HYDE PARK,"5200 S. Hyde Park Blvd., Chicago, IL",41.8008811,-87.585048058448,way,"Congregation Rodfei Zedek, 5200, South Hyde Park Boulevard, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",amenity,place_of_worship,HYDE PARK,Yes
The Sting,Churchill Field Playlot Park,2019-07-23T05:00:00Z,(312) 742-7554,PG,Y,41.9146579,-87.67740738,,2019,Tue,1825 N. Damen Ave.,1825 N. Damen Ave.,Chicago,IL,,WEST TOWN,"1825 N. Damen Ave., Chicago, IL",41.8906816,-87.6768991,way,"North Damen Avenue, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60625, United States",highway,secondary,WEST TOWN,Yes
Black Panther,Kosciuszko Park,2019-07-23T05:00:00Z,(312) 742-7546,PG-13,Y,41.9310234,-87.72343588,,2019,Tue,2732 N. Avers Ave.,2732 N. Avers Ave.,Chicago,IL,,LOGAN SQUARE,"2732 N. Avers Ave., Chicago, IL",41.9309098,-87.72383806475555,way,"Kosciuszko Fieldhouse, 2732, North Avers Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",leisure,sports_centre,LOGAN SQUARE,Yes
El Reality,Kilbourn Park,2019-07-24T05:00:00Z,(773) 685-3351,NR,Y,41.94450485,-87.73951111,,2019,Wed,3501 N. Kilbourn Ave.,3501 N. Kilbourn Ave.,Chicago,IL,,IRVING PARK,"3501 N. Kilbourn Ave., Chicago, IL",41.944601500000005,-87.73857849896645,way,"Kilbourn Park Fieldhouse, 3501, North Kilbourn Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre,IRVING PARK,Yes
Smallfoot,La Villita Park,2019-07-24T05:00:00Z,(312) 747-6608,PG,Y,41.8408764,-87.70018045,,2019,Wed,2800 S. Sacramento Blvd.,2800 S. Sacramento Blvd.,Chicago,IL,,EAST GARFIELD PARK,"2800 S. Sacramento Blvd., Chicago, IL",41.8748477,-87.7010378,way,"South Sacramento Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States",highway,secondary,EAST GARFIELD PARK,Yes
Aquaman,White (Willye B.) Park,2019-07-24T05:00:00Z,(773) 262-5051,PG-13,Y,42.02087112,-87.67057561,,2019,Wed,7631 N. Ashland Ave.,7631 N. Ashland Ave.,Chicago,IL,,WEST TOWN,"7631 N. Ashland Ave., Chicago, IL",41.8988099,-87.667312,way,"North Ashland Avenue, West Town, Chicago, Cook County, Illinois, 60622, United States",highway,primary,WEST TOWN,Yes
Aquaman,Columbus Park,2019-07-25T05:00:00Z,(773) 287-7641,PG-13,Y,41.87377325,-87.7647697,,2019,Thu,500 S. Central Ave.,500 S. Central Ave.,Chicago,IL,,AUSTIN,"500 S. Central Ave., Chicago, IL",41.8738619,-87.76615444706053,way,"Columbus Park Fieldhouse, 500, South Central Avenue, Austin, Chicago, Cook County, Illinois, 60644, United States",leisure,sports_centre,AUSTIN,Yes
Hotel Transylvania 3,Marquette Park,2019-07-25T05:00:00Z,(312) 747-6469,PG,Y,41.77040513,-87.70279647,,2019,Thu,6743 S. Kedzie Ave.,6743 S. Kedzie Ave.,Chicago,IL,,SOUTH LAWNDALE,"6743 S. Kedzie Ave., Chicago, IL",41.8307487,-87.7046401,way,"South Kedzie Avenue, South Lawndale, Chicago, Cook County, Illinois, 60632, United States",highway,secondary,SOUTH LAWNDALE,Yes
The Rainmaker,Wicker Park,2019-07-25T05:00:00Z,(312) 742-7553,PG-13,Y,41.90795225,-87.67724924,,2019,Thu,1425 N. Damen Avenue,1425 N. Damen Avenue,Chicago,IL,,WEST TOWN,"1425 N. Damen Avenue, Chicago, IL",41.9080368,-87.67673985505128,way,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, Cook County, Illinois, 60622, United States",leisure,sports_centre,WEST TOWN,Yes
Spider-Man: Into the Spider-Verse,Clarendon Park Community Center,2019-07-26T05:00:00Z,(312) 742-7512,PG,Y,41.96371269,-87.64981992,,2019,Fri,4501 N. Clarendon Ave.,4501 N. Clarendon Ave.,Chicago,IL,,UPTOWN,"4501 N. Clarendon Ave., Chicago, IL",41.963727,-87.64931536483951,way,"Clarendon Park Fieldhouse, 4501, North Clarendon Avenue, Buena Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",leisure,sports_centre,UPTOWN,Yes
Black Panther,Oakdale Park,2019-07-26T05:00:00Z,(312) 747-6569,PG-13,Y,41.72129198,-87.64801198,,2019,Fri,965 W. 95th St.,965 W. 95th St.,Chicago,IL,,WASHINGTON HEIGHTS,"965 W. 95th St., Chicago, IL",41.7205783,-87.64754920070733,way,"Oakdale Park Fieldhouse, 965, West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60617, United States",building,yes,WASHINGTON HEIGHTS,Yes
Mary Poppins Returns,Portage Park,2019-07-26T05:00:00Z,(773) 685-7235,PG,Y,41.95510787,-87.76228458,,2019,Fri,4100 N. Long Ave.,4100 N. Long Ave.,Chicago,IL,,PORTAGE PARK,"4100 N. Long Ave., Chicago, IL",41.9553197,-87.76369722581602,way,"Portage Park Fieldhouse, 4100, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre,PORTAGE PARK,Yes
Mary Poppins Returns,Rutherford Sayre Park,2019-07-26T05:00:00Z,(312) 746-5368,PG,Y,41.92103326,-87.79791006,,2019,Fri,6871 W. Belden Ave.,6871 W. Belden Ave.,Chicago,IL,,MONTCLARE,"6871 W. Belden Ave., Chicago, IL",41.9208053,-87.7969796,node,"Galewood-Mont Clare Branch Library, 6871, West Belden Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",amenity,library,MONTCLARE,Yes
Come Drink With Me,Buttercup Playlot Park,2019-07-27T05:00:00Z,(312) 742-7502,NR,N,41.97166865,-87.65473895,,2019,Sat,4901 N. Sheridan Rd.,4901 N. Sheridan Rd.,Chicago,IL,,UPTOWN,"4901 N. Sheridan Rd., Chicago, IL",41.971705,-87.654777,way,"4901, North Sheridan Road, Uptown Retail, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",place,house,UPTOWN,Yes
Creed II,Ellis (Samuel) Park,2019-07-27T05:00:00Z,(312) 656-0423,PG-13,Y,41.8310921,-87.61291629,,2019,Sat,535 E. 35th St.,535 E. 35th St.,Chicago,IL,,DOUGLAS,"535 E. 35th St., Chicago, IL",41.8306399,-87.61208247540486,way,"535, East 35th Street, Douglas, Chicago, Cook County, Illinois, 60653, United States",building,school,DOUGLAS,Yes
Coco,Mamie Till-Mobley Park,2019-07-27T05:00:00Z,(312) 747-7661,PG,Y,41.77835204,-87.60055506,,2019,Sat,6404 S. Ellis Ave.,6404 S. Ellis Ave.,Chicago,IL,,WOODLAWN,"6404 S. Ellis Ave., Chicago, IL",41.778438769721234,-87.60052014459973,way,"6404, South Ellis Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",place,house,WOODLAWN,Yes
Captain Marvel,Park No. 564 - Big Marsh,2019-07-27T05:00:00Z,(773) 646-0210,PG-13,Y,41.68482787,-87.57630433,,2019,Sat,11555 S. Stony Island Ave.,11555 S. Stony Island Ave.,Chicago,IL,,SOUTH DEERING,"11555 S. Stony Island Ave., Chicago, IL",41.6855198,-87.57327608475862,way,"Ford Calumet Environmental Center (FCEC), 11555, South Stony Island Avenue, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",amenity,community_centre,SOUTH DEERING,Yes
