title,park,date,phone,rating,cc,location.latitude,location.longitude,location.human_address2,datayear,day,park_address,address,city,state,zip,community,geocode_address,lat,long,osm_type,display_name,class,type
Trolls,Julia de Burgos Park,2019-08-05T05:00:00Z,(312) 742-7529,NR,Y,41.91389527,-87.70502242,NA,2019,Mon,1805 N. Albany Ave.,1805 N. Albany Ave.,Chicago,IL,NA, LOGAN SQUARE,"1805 N. Albany Ave., Chicago, IL",41.914052282755534,-87.70506286704082,way,"1805, North Albany Avenue, Simons, Logan Square, Chicago, Cook County, Illinois, 60647, United States",place,house
A Wrinkle in Time,South Shore Cultural Center,2019-08-05T05:00:00Z,(773) 256-0149,PG,Y,41.76660302,-87.56632372,NA,2019,Mon,7059 S. South Shore Drive,7059 S. South Shore Drive,Chicago,IL,NA, SOUTH SHORE,"7059 S. South Shore Drive, Chicago, IL",41.766546000000005,-87.56483496812618,way,"Chicago Police Department Mounted Unit Horse Stables, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",amenity,police
Coco,Lawler Park,2019-08-06T05:00:00Z,(773) 284-7328,PG,Y,41.77611338,-87.75229515,NA,2019,Tue,5210 W. 64th St.,5210 W. 64th St.,Chicago,IL,NA, CLEARING,"5210 W. 64th St., Chicago, IL",41.7767312,-87.75180075544131,way,"Lawler Park Fieldhouse, 5210, West 64th Street, Clearing, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes
Coco,McGuane Park,2019-08-06T05:00:00Z,(312) 747-6497,PG,Y,41.84134899,-87.64950769,NA,2019,Tue,2901 S. Poplar Ave.,2901 S. Poplar Ave.,Chicago,IL,NA, BRIDGEPORT,"2901 S. Poplar Ave., Chicago, IL",41.84121015,-87.64867008738815,way,"McGuane Park Fieldhouse, 2901, South Poplar Avenue, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre
Green Book,Ward (A. Montgomery) Park,2019-08-06T05:00:00Z,(312) 742-7895,PG-13,Y,41.893015,-87.64125791,NA,2019,Tue,630 N. Kingsbury St.,630 N. Kingsbury St.,Chicago,IL,NA, NEAR NORTH SIDE,"630 N. Kingsbury St., Chicago, IL",41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house
Coco,West Lawn Park,2019-08-06T05:00:00Z,(773) 284-2803,PG,Y,41.77486501,-87.72884225,NA,2019,Tue,4233 W. 65th St.,4233 W. 65th St.,Chicago,IL,NA, WEST LAWN,"4233 W. 65th St., Chicago, IL",41.77486903606575,-87.72854091606648,way,"4233, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",place,house
Smallfoot,Heritage Green,2019-08-07T05:00:00Z,(312) 746-5494,PG,Y,41.87937955,-87.6430924,NA,2019,Wed,610-30 W. Adams St.,610-30 W. Adams St.,Chicago,IL,NA, NEAR WEST SIDE,"610-30 W. Adams St., Chicago, IL",41.87935467458336,-87.64278532791305,way,"610, West Adams Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60661, United States",place,house
What I Feel for You / Lo Que Siento Por Ti,Kelvyn Park,2019-08-07T05:00:00Z,(312) 742-7547,NR,Y,41.92875053,-87.73827846,NA,2019,Wed,4438 W. Wrightwood Ave.,4438 W. Wrightwood Ave.,Chicago,IL,NA, HERMOSA,"4438 W. Wrightwood Ave., Chicago, IL",41.929196000000005,-87.73815458750099,way,"Kelvyn Park Fieldhouse, 4438, West Wrightwood Avenue, Beat 2521, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",leisure,sports_centre
Ralph Breaks the Internet,Senn Playlot Park,2019-08-07T05:00:00Z,(312) 742-7502,PG,Y,41.98893587,-87.66850696,NA,2019,Wed,5887 N. Ridge Ave.,5887 N. Ridge Ave.,Chicago,IL,NA, EDGEWATER,"5887 N. Ridge Ave., Chicago, IL",41.98798404826792,-87.66701394509896,way,"5887, North Ridge Avenue, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",place,house
Creed (2015),Bartelme (Mary) Park,2019-08-08T05:00:00Z,(312) 746-5962,PG-13,Y,41.87994748,-87.65066137,NA,2019,Thu,115 S. Sangamon St.,115 S. Sangamon St.,Chicago,IL,NA, NEAR WEST SIDE,"115 S. Sangamon St., Chicago, IL",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house
A Wrinkle in Time,Burnside Park,2019-08-08T05:00:00Z,(312) 747-6015,PG,Y,41.72400937,-87.59741566,NA,2019,Thu,9400 S. Greenwood Ave.,9400 S. Greenwood Ave.,Chicago,IL,NA, HYDE PARK,"9400 S. Greenwood Ave., Chicago, IL",41.7950292,-87.5997692,way,"South Greenwood Avenue, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",highway,residential
Avengers: Infinity War,Washtenaw Park,2019-08-08T05:00:00Z,(312) 747-4420,PG-13,Y,41.84577829,-87.69267681,NA,2019,Thu,2521 S. Washtenaw Ave.,2521 S. Washtenaw Ave.,Chicago,IL,NA, SOUTH LAWNDALE,"2521 S. Washtenaw Ave., Chicago, IL",41.84585545,-87.6926401568384,way,"Washtenaw Park Fieldhouse, 2521, South Washtenaw Avenue, Bohemian California, South Lawndale, Chicago, Cook County, Illinois, 60608, United States",building,public
Spider-Man: Into the Spider-Verse,Bessemer Park,2019-08-09T05:00:00Z,(312) 747-6023,PG,Y,41.7327341,-87.55561477,NA,2019,Fri,8930 S. Muskegon Ave.,8930 S. Muskegon Ave.,Chicago,IL,NA, SOUTH CHICAGO,"8930 S. Muskegon Ave., Chicago, IL",41.7328665,-87.55641629145495,way,"Bessemer Park Fieldhouse, 8930, South Muskegon Avenue, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",leisure,sports_centre
Trolls,Chopin Park,2019-08-09T05:00:00Z,(773) 685-3247,NR,Y,41.94291712,-87.76188146,NA,2019,Fri,3420 N. Long Ave.,3420 N. Long Ave.,Chicago,IL,NA, PORTAGE PARK,"3420 N. Long Ave., Chicago, IL",41.94319145,-87.76240576101922,way,"Chopin Park Fieldhouse, 3420, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre
Jumanji: Welcome to the Jungle,Palmer Park,2019-08-09T05:00:00Z,(312) 747-6577,PG-13,Y,41.69254319,-87.61813446,NA,2019,Fri,201 E. 111th St.,201 E. 111th St.,Chicago,IL,NA, ARCADE ROW,"201 E. 111th St., Chicago, IL",41.69186225,-87.61639939299408,way,"Palmer Park Field House, 201, East 111th Street, Arcade Row, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",building,yes
Ralph Breaks the Internet,Veteran's Memorial Park,2019-08-09T05:00:00Z,(312) 747-6812,PG,Y,41.71739698,-87.55556913,NA,2019,Fri,2820 E. 98th St.,2820 E. 98th St.,Chicago,IL,NA, SOUTH DEERING,"2820 E. 98th St., Chicago, IL",41.71766235,-87.55583659999999,way,"Veterans Memorial Park Fieldhouse, 2820, East 98th Street, Vet's Park, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",building,yes
The Incredibles 2,Vittum Park,2019-08-09T05:00:00Z,(773) 284-6022,PG,Y,41.80218518,-87.74838435,NA,2019,Fri,5010 W. 50th St.,5010 W. 50th St.,Chicago,IL,NA, GARFIELD RIDGE,"5010 W. 50th St., Chicago, IL",41.8024346,-87.74821483791327,way,"5010, West 50th Street, Archer Limits, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States",building,yes
Smallfoot,Humboldt Park,2019-08-10T05:00:00Z,(312) 742-7549,PG,Y,-87.701792,41.902822,NA,2019,Sat,1440 N. Sacramento,1440 N. Sacramento,Chicago,IL,NA, NORTH LAWNDALE,"1440 N. Sacramento, Chicago, IL",41.8620485,-87.702066,way,"South Sacramento Drive, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",highway,secondary
Wonder Woman,Museum of Science and Industry,2019-08-10T05:00:00Z,(312) 742-1134,PG-13,Y,41.79142028,-87.58014777,NA,2019,Sat,5700 S. Lake Shore Dr.,5700 S. Lake Shore Dr.,Chicago,IL,NA, HYDE PARK,"5700 S. Lake Shore Dr., Chicago, IL",41.79076255,-87.58293046095528,way,"Museum of Science and Industry, 5700, South Lake Shore Drive, Hyde Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",tourism,museum
Aquaman,Pendleton (Hadiya) Park,2019-08-10T05:00:00Z,(312) 747-6707,PG-13,Y,41.81524092,-87.61816658,NA,2019,Sat,4345 S. Calumet Ave.,4345 S. Calumet Ave.,Chicago,IL,NA, GRAND BOULEVARD,"4345 S. Calumet Ave., Chicago, IL",41.81578646414457,-87.6182174825821,way,"4345, South Calumet Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",place,house
Ralph Breaks the Internet,Jonquil Playlot Park,2019-08-11T05:00:00Z,(312) 742-7816,PG,Y,41.92889597,-87.65385229,NA,2019,Sun,1001 W. Wrightwood Ave.,1001 W. Wrightwood Ave.,Chicago,IL,NA, LINCOLN PARK,"1001 W. Wrightwood Ave., Chicago, IL",41.92908649711088,-87.65392882075318,way,"1001, West Wrightwood Avenue, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",place,house
Mary Poppins Returns,Unity Playlot Park,2019-08-11T05:00:00Z,(773) 478-1410,PG,Y,41.92949896,-87.71237758,NA,2019,Sun,2636 N. Kimball Ave.,2636 N. Kimball Ave.,Chicago,IL,NA, LOGAN SQUARE,"2636 N. Kimball Ave., Chicago, IL",41.929413,-87.712339,way,"2636, North Kimball Avenue, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",place,house
Meet Me In St. Louis,Belmont Harbor,2019-08-12T05:00:00Z,(312) 742-1134,NR,Y,41.94090916,-87.63936916,NA,2019,Mon,3200 N. Lake Shore Dr.,3200 N. Lake Shore Dr.,Chicago,IL,NA, LAKE VIEW,"3200 N. Lake Shore Dr., Chicago, IL",41.940692549999994,-87.64000051125151,way,"Harbor House Condos, 3200, North Lake Shore Drive, Pine Grove, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60657, United States",building,apartments
Hotel Transylvania 3,River Park,2019-08-12T05:00:00Z,(312) 742-7516,PG,Y,41.97406838,-87.70144885,NA,2019,Mon,5100 N. Francisco Ave.,5100 N. Francisco Ave.,Chicago,IL,NA, ALBANY PARK,"5100 N. Francisco Ave., Chicago, IL",41.974001900000005,-87.70196239079411,way,"River Park Field House, 5100, North Francisco Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",leisure,sports_centre
Moana,South Shore Cultural Center,2019-08-12T05:00:00Z,(773) 256-0149,PG,Y,41.76660302,-87.56632372,NA,2019,Mon,7059 S. South Shore Drive,7059 S. South Shore Drive,Chicago,IL,NA, SOUTH SHORE,"7059 S. South Shore Drive, Chicago, IL",41.766546000000005,-87.56483496812618,way,"Chicago Police Department Mounted Unit Horse Stables, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",amenity,police
Footloose (1984),Welles Park,2019-08-13T05:00:00Z,(312) 742-7511,PG,Y,41.96304075,-87.68773712,NA,2019,Tue,2333 W. Sunnyside Ave.,2333 W. Sunnyside Ave.,Chicago,IL,NA, LINCOLN SQUARE,"2333 W. Sunnyside Ave., Chicago, IL",41.96281765,-87.68663407094152,way,"Welles Park Field House, 2333, West Sunnyside Avenue, West Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",leisure,sports_centre
Smallfoot,Hamlin Park,2019-08-14T05:00:00Z,(312) 742-7785,PG,Y,41.93695733,-87.68055828,NA,2019,Wed,3035 N. Hoyne Ave.,3035 N. Hoyne Ave.,Chicago,IL,NA, NORTH CENTER,"3035 N. Hoyne Ave., Chicago, IL",41.93731535,-87.6798934585443,way,"Hamlin Park Fieldhouse, 3035-3051, North Hoyne Avenue, Hamlin Park, North Center, Chicago, Lake View Township, Cook County, Illinois, 60618, United States",leisure,sports_centre
Spider-Man: Into the Spider-Verse,Hayes Park,2019-08-14T05:00:00Z,(312) 747-6177,PG,Y,41.73874188,-87.69676781,NA,2019,Wed,2936 W. 85th St.,2936 W. 85th St.,Chicago,IL,NA, ASHBURN,"2936 W. 85th St., Chicago, IL",41.73898815,-87.6968110374172,way,"Fieldhouse, 2936, West 85th Street, Mitchells Subdivision, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",building,public
Turbo,La Villita Park,2019-08-14T05:00:00Z,(312) 747-6608,PG,Y,41.8408764,-87.70018045,NA,2019,Wed,2800 S. Sacramento Blvd.,2800 S. Sacramento Blvd.,Chicago,IL,NA, EAST GARFIELD PARK,"2800 S. Sacramento Blvd., Chicago, IL",41.8748477,-87.7010378,way,"South Sacramento Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States",highway,secondary
Moana,Sheridan Park,2019-08-14T05:00:00Z,(312) 746-5369,PG,Y,41.87032717,-87.65439381,NA,2019,Wed,910 S. Aberdeen St.,910 S. Aberdeen St.,Chicago,IL,NA, NEAR WEST SIDE,"910 S. Aberdeen St., Chicago, IL",41.87126235,-87.65472822811532,way,"Sheridan Park Turf Field, 910, South Aberdeen Street, University Village/Little Italy, Near West Side, Chicago, Cook County, Illinois, 60607, United States",leisure,pitch
Teen Titans Go! To The Movies,Davis Square Park,2019-08-15T05:00:00Z,(312) 747-6107,PG-13,Y,41.81310599,-87.66646688,NA,2019,Thu,4430 S. Marshfield Ave.,4430 S. Marshfield Ave.,Chicago,IL,NA, NEW CITY,"4430 S. Marshfield Ave., Chicago, IL",41.813131999999996,-87.66650213979561,way,"Locker Building, 4430, South Marshfield Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",building,yes
Cloudy With a Chance of Meatballs,Maggie Daley Park,2019-08-15T05:00:00Z,(312) 742-3918,PG,Y,41.88422161,-87.61933906,NA,2019,Thu,337 E. Randolph St.,337 E. Randolph St.,Chicago,IL,NA, LOOP,"337 E. Randolph St., Chicago, IL",41.8841021,-87.61911869475014,way,"337, East Randolph Street, New East Side, Loop, Chicago, Cook County, Illinois, 60601, United States",building,yes
Black Panther,West Pullman Park,2019-08-15T05:00:00Z,(312) 747-7090,PG-13,Y,41.6705255,-87.63211402,NA,2019,Thu,401 W. 123rd St.,401 W. 123rd St.,Chicago,IL,NA, CALUMET PARK,"401 W. 123rd St., Chicago, IL",41.6700525,-87.63210709571621,way,"401, West 123rd Street, West Pullman, Calumet Park, Calumet Township, Cook County, Illinois, 60827, United States",building,yes
Rampage,Ada Park,2019-08-16T05:00:00Z,(312) 747-6002,PG-13,Y,41.68856983,-87.65578778,NA,2019,Fri,11250 S. Ada St.,11250 S. Ada St.,Chicago,IL,NA, MORGAN PARK,"11250 S. Ada St., Chicago, IL",41.6882676,-87.65597842638662,way,"11250, South Ada Street, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States",building,yes
Aquaman,Hermosa Park,2019-08-16T05:00:00Z,(312) 742-7540,PG-13,Y,41.92192999,-87.73907239,NA,2019,Fri,2240 N. Kilbourn Ave.,2240 N. Kilbourn Ave.,Chicago,IL,NA, HERMOSA,"2240 N. Kilbourn Ave., Chicago, IL",41.92204225,-87.7396089012054,way,"Hermosa Park Fieldhouse, 2240, North Kilbourn Avenue, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",leisure,sports_centre
Bohemian Rhapsody,Independence Park,2019-08-16T05:00:00Z,(773) 478-3538,PG-13,Y,41.95322543,-87.72494811,NA,2019,Fri,3945 N. Springfield Ave.,3945 N. Springfield Ave.,Chicago,IL,NA, IRVING PARK,"3945 N. Springfield Ave., Chicago, IL",41.95295885,-87.7247681,way,"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",leisure,sports_centre
A Dog's Way Home,Portage Park,2019-08-16T05:00:00Z,(773) 685-7235,PG,Y,41.95510787,-87.76228458,NA,2019,Fri,4100 N. Long Ave.,4100 N. Long Ave.,Chicago,IL,NA, PORTAGE PARK,"4100 N. Long Ave., Chicago, IL",41.955319700000004,-87.76369722581602,way,"Portage Park Fieldhouse, 4100, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",leisure,sports_centre
Avengers: Infinity War,Tilton Park,2019-08-16T05:00:00Z,(773) 287-0806,PG-13,Y,41.88560476,-87.73548782,NA,2019,Fri,305 N. Kostner Ave.,305 N. Kostner Ave.,Chicago,IL,NA, WEST GARFIELD PARK,"305 N. Kostner Ave., Chicago, IL",41.885516451153826,-87.73552129477613,way,"305, North Kostner Avenue, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States",place,house
Trinity Goodheart,DuSable Museum of African American History,2019-08-17T05:00:00Z,(312) 742-1134,NR,Y,41.79248002,-87.60685252,NA,2019,Sat,740 E. 56th Pl.,740 E. 56th Pl.,Chicago,IL,NA, ENGLEWOOD,"740 E. 56th Pl., Chicago, IL",41.79252025569568,-87.64423769723398,way,"740, West 56th Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",place,house
Avengers: Infinity War,Eckhart Park,2019-08-17T05:00:00Z,(312) 746-5490,PG-13,Y,41.89628864,-87.6605556,NA,2019,Sat,1330 W. Chicago Ave.,1330 W. Chicago Ave.,Chicago,IL,NA, WEST TOWN,"1330 W. Chicago Ave., Chicago, IL",41.8966275,-87.66141890335714,way,"Eckhart Park Field House, 1330-1354, West Chicago Avenue, West Town, Chicago, Cook County, Illinois, 60642, United States",leisure,sports_centre
Spider-Man: Into the Spider-Verse,Winnemac Park,2019-08-17T05:00:00Z,(312) 742-5101,PG,Y,41.97406708,-87.68437099,NA,2019,Sat,5100 N. Leavitt St,5100 N. Leavitt St,Chicago,IL,NA, LINCOLN SQUARE,"5100 N. Leavitt St, Chicago, IL",41.974143,-87.684336,way,"5100, North Leavitt Street, West Ravenswood, Lincoln Square, Chicago, Lake View Township, Cook County, Illinois, 60625, United States",place,house
Creed II,Wallace Playground Park,2019-08-18T05:00:00Z,(312) 747-6763,PG-13,Y,41.72689281,-87.63883826,NA,2019,Sun,607 W. 92nd St.,607 W. 92nd St.,Chicago,IL,NA, WASHINGTON HEIGHTS,"607 W. 92nd St., Chicago, IL",41.726913,-87.639274,way,"607, West 92nd Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",place,house
Grease,Grant Park: Logan Monument,2019-08-19T05:00:00Z,(312) 742-1134,PG,Y,41.87055847,-87.62428661,NA,2019,Mon,900 S. Michigan Ave.,900 S. Michigan Ave.,Chicago,IL,NA, LOOP,"900 S. Michigan Ave., Chicago, IL",41.870475,-87.623953,way,"900, South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60603, United States",place,house
Moulin Rouge,Osterman Beach,2019-08-19T05:00:00Z,(312) 742-1134,PG-13,Y,-87.6528859,41.9863754,NA,2019,Mon,5800 N. Lake Shore Dr.,5800 N. Lake Shore Dr.,Chicago,IL,NA, NEAR NORTH SIDE,"5800 N. Lake Shore Dr., Chicago, IL",41.8977673,-87.6175019,way,"North Lake Shore Drive, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,motorway
Spider-Man: Into the Spider-Verse,South Shore Cultural Center,2019-08-19T05:00:00Z,(773) 256-0149,PG,Y,41.76660302,-87.56632372,NA,2019,Mon,7059 S. South Shore Drive,7059 S. South Shore Drive,Chicago,IL,NA, SOUTH SHORE,"7059 S. South Shore Drive, Chicago, IL",41.766546000000005,-87.56483496812618,way,"Chicago Police Department Mounted Unit Horse Stables, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",amenity,police
The Incredibles 2,Bosley Playground Park,2019-08-20T05:00:00Z,(312) 747-6026,PG,Y,41.83922943,-87.6537317,NA,2019,Tue,3044 S. Bonfield St.,3044 S. Bonfield St.,Chicago,IL,NA, BRIDGEPORT,"3044 S. Bonfield St., Chicago, IL",41.839244750000006,-87.65376080000001,way,"Bosley Park Fieldhouse, 3044, South Bonfield Street, Locks, Bridgeport, Chicago, Cook County, Illinois, 60608, United States",leisure,sports_centre
Sherlock Gnomes,Jensen Park,2019-08-20T05:00:00Z,(312) 742-7054,PG,Y,41.9661342,-87.72077765,NA,2019,Tue,4650 N. Lawndale Ave.,4650 N. Lawndale Ave.,Chicago,IL,NA, ALBANY PARK,"4650 N. Lawndale Ave., Chicago, IL",41.96560506911606,-87.72072450019388,way,"4650, North Lawndale Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",place,house
The Incredibles 2,Ward (A. Montgomery) Park,2019-08-20T05:00:00Z,(312) 742-7895,PG,Y,41.893015,-87.64125791,NA,2019,Tue,630 N. Kingsbury St.,630 N. Kingsbury St.,Chicago,IL,NA, NEAR NORTH SIDE,"630 N. Kingsbury St., Chicago, IL",41.89335016583472,-87.64121581461724,way,"630, North Kingsbury Street, Chicago River North, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house
Singin' in the Rain,Chicago History Museum,2019-08-21T05:00:00Z,(312) 742-1134,G,Y,41.91131036,-87.63156657,NA,2019,Wed,1601 N. Clark St.,1601 N. Clark St.,Chicago,IL,NA, LINCOLN PARK,"1601 N. Clark St., Chicago, IL",41.9119872,-87.63148647006463,way,"Chicago History Museum, 1601, North Clark Street, Belgravia Terrace, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States",tourism,museum
Wonder,Gill Park,2019-08-21T05:00:00Z,(312) 742-7802,PG,Y,41.9526213,-87.65067083,NA,2019,Wed,825 W. Sheridan Rd.,825 W. Sheridan Rd.,Chicago,IL,NA, LAKE VIEW,"825 W. Sheridan Rd., Chicago, IL",41.952355100000005,-87.6505975,way,"Gill Park Fieldhouse, 825, West Sheridan Road, Pine Grove, Lake View, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",leisure,sports_centre
Green Book,Bartelme (Mary) Park,2019-08-22T05:00:00Z,(312) 746-5962,PG-13,Y,41.87994748,-87.65066137,NA,2019,Thu,115 S. Sangamon St.,115 S. Sangamon St.,Chicago,IL,NA, NEAR WEST SIDE,"115 S. Sangamon St., Chicago, IL",41.8801625970085,-87.65070354636248,way,"115, South Sangamon Street, Greektown, Near West Side, Chicago, Cook County, Illinois, 60607, United States",place,house
